parent_cycle_start,entry_area,path,kind,node_length,contents_size,count,bytes,indirect_count,direct_count,direct_bytes
445,440,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",34,9626,0,0,0
439,438,/data/domain,"Contents","Na","Cs_512_plus",1,33217,0,0,0
437,433,/data/rolls/*,"Inode_nonroot_tree","Nl_16385_plus","Na",51,17179,0,0,0
443,442,/data/delegates_with_frozen_balance/*/*,"Inode_nonroot_values","Nl_257_2048","Na",14,2406,144,7,287
445,444,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",187,54353,0,0,0
445,444,/data/rolls/*/*/*,"Contents","Na","Cs_32_127",1,67,0,0,0
436,429,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",118122,6969198,118122,118122,472488
434,428,/data/rolls/*/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",1045,92311,0,3676,21603
442,441,/data/rolls/*,"Inode_nonroot_tree","Nl_16385_plus","Na",872,293380,0,0,0
444,428,/data/sapling/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",86,6472,0,244,1180
435,429,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Multiple","Na",404,134026,0,0,0
439,434,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",446,149706,0,0,0
445,441,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",379,127957,0,2111,94995
434,430,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",29,8897,0,145,6525
432,430,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",33,10125,0,165,7425
432,430,/data/big_maps/*/*/*,"Inode_root_tree","Nl_33_256","Na",205,62103,0,0,0
430,429,/data/big_maps/*/*,"Inode_root_values","Nl_0_32","Na",4248,339807,16989,0,0
444,437,/data/big_maps/*/*/*,"Contents","Na","Cs_0_31",18,661,0,0,0
441,429,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",276,81483,0,1321,59445
440,432,/data/rolls/*/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",431,38821,0,1565,9217
433,431,/data/big_maps/*/*/*,"Inode_root_tree","Nl_33_256","Na",272,82368,0,0,0
443,439,/data/delegates_with_frozen_balance/*/*,"Inode_nonroot_values","Nl_257_2048","Na",13,2202,138,5,205
435,428,/data/sapling/*/*,"Inode_root_values","Nl_0_32","Na",2,540,2,20,264
438,428,/data/big_maps/*,"Inode_nonroot_values","Nl_16385_plus","Na",10308,637462,0,18053,103897
441,437,/data/rolls/*,"Inode_nonroot_values","Nl_16385_plus","Na",284,26011,0,1061,6238
436,434,/data/commitments,"Inode_nonroot_values","Nl_2049_16384","Na",3,861,0,15,615
435,432,/data/delegates/*,"Inode_nonroot_tree","Nl_2049_16384","Na",1,339,0,0,0
440,433,/data/big_maps/*/*/*,"Inode_root_tree","Nl_257_2048","Na",8,2880,0,0,0
438,434,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",400,141044,0,2342,105390
444,440,/data/rolls/*,"Inode_nonroot_tree","Nl_16385_plus","Na",1,339,0,0,0
439,431,multiple,"Contents","Na","Cs_32_127",7,469,0,0,0
438,428,multiple,"Inode_nonroot_tree","Multiple","Na",20,6620,0,0,0
433,432,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",566,310392,0,5364,241380
440,436,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",710,238132,0,0,0
436,428,/data/rolls/*,"Contents","Na","Cs_0_31",1,38,0,0,0
443,434,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",34,9146,0,0,0
440,436,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",235,39819,0,579,26055
437,429,/data/rolls/*/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",187,15580,0,595,3493
433,428,/data/rolls/*,"Contents","Na","Cs_0_31",1,38,0,0,0
441,429,/data/rolls/*/*/*/*/*,"Contents","Na","Cs_32_127",1,68,0,0,0
441,429,/data/contracts/*/*/*/*,"Contents","Na","Cs_32_127",422,43365,0,0,0
441,429,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_32_127",77906,7868567,0,0,0
440,435,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Multiple","Na",171,56789,0,0,0
444,430,/data/rolls/*/*/*/*/*,"Contents","Na","Cs_32_127",1,68,0,0,0
444,430,/data/contracts/*/*/*/*,"Contents","Na","Cs_32_127",346,35622,0,0,0
444,430,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_32_127",59947,6231091,0,0,0
442,428,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",22636,3207717,0,44206,1989270
439,428,/data/delegates/*,"Inode_root_tree","Nl_33_256","Na",1,279,0,0,0
437,435,/data/delegates_with_frozen_balance/*/*,"Inode_root_values","Nl_0_32","Na",1,80,4,0,0
436,433,/data/big_maps/*,"Inode_nonroot_values","Nl_16385_plus","Na",1673,121356,0,4109,24147
441,432,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",22,6298,0,0,0
443,437,/data/contracts/*/*/*,"Inode_root_tree","Nl_33_256","Na",3,1079,0,0,0
441,430,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",198,40943,0,625,28125
445,442,/data/delegates_with_frozen_balance/*/*,"Inode_nonroot_values","Nl_257_2048","Na",14,2406,144,7,287
440,437,/data/big_maps/*/*/*,"Inode_root_tree","Nl_257_2048","Na",24,8640,0,0,0
438,429,/data/active_delegates_with_rolls/*,"Inode_root_values","Nl_0_32","Na",1,395,28,1,41
437,433,/data/rolls/*/*/*,"Inode_root_values","Nl_0_32","Na",1,47,0,1,2
445,434,/data/contracts/*,"Inode_nonroot_tree","Nl_16385_plus","Na",5,1535,0,0,0
439,435,/data/big_maps/*/*/*,"Inode_root_values","Nl_0_32","Na",1055,256962,4107,2332,151580
433,432,/data/contracts/*,"Contents","Na","Cs_0_31",1,38,0,0,0
442,438,/data/delegates_with_frozen_balance/*/*,"Inode_root_values","Nl_0_32","Na",1,395,28,1,41
430,429,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",856,459592,0,7930,356850
439,432,/data/contracts/*,"Inode_nonroot_tree","Nl_16385_plus","Na",16,4784,0,0,0
442,431,/data/commitments,"Inode_nonroot_values","Nl_2049_16384","Na",6,1821,0,32,1312
437,430,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",33,9477,0,0,0
443,429,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",403,133687,0,0,0
439,428,/data/v1/*,"Contents","Na","Cs_128_511",1,176,0,0,0
445,432,/data/commitments,"Inode_nonroot_values","Nl_2049_16384","Na",2,373,0,6,246
438,435,/data/big_maps/*/*/*,"Inode_root_tree","Nl_33_256","Na",173,51634,0,0,0
436,435,/data/contracts/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
445,429,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",1280,283596,2887,2744,178360
445,442,/data/contracts/*/*/*,"Inode_root_values","Nl_0_32","Na",1536,106743,0,3128,23289
439,430,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",87386,5155774,87386,87386,349544
442,429,/data/big_maps/*/*/*,"Inode_root_values","Nl_0_32","Na",1209,206283,3635,1645,106925
445,435,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_512_plus",10,52424,0,0,0
445,435,/data/contracts/*/*/*/*,"Contents","Na","Cs_512_plus",59,56497,0,0,0
443,442,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",237,81573,0,0,0
434,428,multiple,"Contents","Na","Cs_32_127",357,23950,0,0,0
437,434,/data/cycle/*/*,"Contents","Na","Cs_32_127",1,66,0,0,0
436,434,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Multiple","Na",281,93979,0,0,0
444,428,/data/big_maps/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",8,2888,0,0,0
443,430,/data/big_maps/*/*/*,"Contents","Na","Cs_32_127",2,234,0,0,0
444,443,/data/big_maps/*/*/*,"Inode_root_tree","Nl_2049_16384","Na",101,36360,0,0,0
434,428,/data/rolls/*/*,"Inode_root_values","Nl_0_32","Na",86175,4739625,0,86175,861750
445,435,/data/contracts/*/*,"Inode_root_values","Nl_0_32","Na",10056,907879,539,31662,255507
440,433,/data/contracts/*/*/*/*,"Contents","Na","Cs_0_31",5,266,0,0,0
440,433,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_0_31",47588,2441282,0,0,0
434,429,/data/contracts/*/*/*,"Inode_root_tree","Nl_33_256","Na",4,1317,0,0,0
433,432,/data/delegates_with_frozen_balance/*/*,"Inode_root_values","Nl_0_32","Na",2,488,39,0,0
445,441,/data/contracts/*/*/*,"Contents","Na","Cs_0_31",25317,1006688,0,0,0
439,430,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",17,5323,0,87,3915
430,429,/data/delegates_with_frozen_balance/*/*,"Inode_nonroot_values","Nl_33_256","Na",19,1151,44,0,0
445,438,/data/commitments,"Inode_nonroot_tree","Nl_2049_16384","Na",5,1790,0,0,0
444,443,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",32280,10122881,89395,106550,6925750
445,436,/data/big_maps/*,"Inode_nonroot_values","Nl_16385_plus","Na",519,36927,0,1226,7209
443,432,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",141,38369,0,0,0
438,431,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",100938,5955342,100938,100938,403752
430,428,/data/rolls/*/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",1199,103671,0,4066,23910
430,428,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",1723090,608764331,150164,7345768,477474920
444,442,/data/votes/*/*,"Inode_root_values","Nl_0_32","Na",2,436,33,0,0
436,431,/data/rolls/*/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",972,86734,0,3471,20498
445,431,/data/commitments,"Inode_nonroot_values","Nl_2049_16384","Na",5,1534,0,27,1107
434,429,/data/contracts/*/*/*/*,"Inode_root_values","Nl_0_32","Na",291,23909,0,814,6107
434,429,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",120975,7137525,120975,120975,483900
438,428,/data/v1/*,"Contents","Na","Cs_128_511",1,176,0,0,0
444,428,multiple,"Contents","Na","Cs_0_31",5702,212504,0,0,0
441,438,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",55,15375,0,0,0
432,431,/data/commitments,"Inode_root_tree","Nl_2049_16384","Na",1,360,0,0,0
445,441,/data/rolls/*,"Inode_nonroot_tree","Nl_16385_plus","Na",1,339,0,0,0
436,435,/data/rolls/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",66,22789,0,0,0
443,439,/data/contracts/*/*/*,"Inode_root_values","Nl_0_32","Na",1096,75388,0,2221,15938
436,435,/data/big_maps/*/*,"Inode_root_values","Nl_0_32","Na",3742,299338,14966,0,0
440,428,/data/delegates_with_frozen_balance/*/*,"Inode_nonroot_values","Multiple","Na",6,944,68,0,0
442,436,/data/contracts/*/*/*,"Inode_root_tree","Nl_33_256","Na",3,987,0,0,0
435,431,/data/big_maps/*/*/*,"Contents","Na","Cs_0_31",47,1926,0,0,0
433,428,/data/sapling/*/*/*/*/*,"Contents","Na","Cs_0_31",1,34,0,0,0
433,428,/data/contracts/*/*/*/*,"Contents","Na","Cs_0_31",21045,1341506,0,0,0
433,428,/data/contracts/*/*/*/*/*,"Contents","Na","Cs_0_31",989,37921,0,0,0
433,428,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_0_31",597585,30297890,0,0,0
435,431,/data/contracts/*/*/*/*,"Contents","Na","Cs_0_31",4,184,0,0,0
435,431,/data/contracts/*/*/*/*/*,"Contents","Na","Cs_0_31",665,25488,0,0,0
435,431,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_0_31",22864,1201945,0,0,0
442,428,/data/commitments,"Inode_nonroot_values","Nl_2049_16384","Na",965,258245,0,4454,182614
442,436,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",103221,43779265,7526,538997,35034805
431,430,/data/delegates_with_frozen_balance/*/*,"Inode_root_values","Nl_0_32","Na",1,257,20,0,0
444,429,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",315,51857,0,748,33660
438,437,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",9116,2023832,12502,20920,1359800
442,432,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",16,4614,0,0,0
445,432,/data/rolls/*,"Inode_nonroot_values","Nl_16385_plus","Na",266,22740,0,883,5217
441,437,multiple,"Inode_nonroot_values","Multiple","Na",3015,245399,0,9195,54102
438,431,/data/contracts/*/*/*,"Inode_root_values","Nl_0_32","Na",903,61412,0,1820,12523
441,428,/data/delegates_with_frozen_balance/*/*,"Inode_nonroot_values","Multiple","Na",6,944,68,0,0
435,430,/data/rolls/*/*/*,"Inode_root_values","Nl_0_32","Na",1,47,0,1,2
445,441,/data/contracts/*/*/*,"Inode_root_tree","Nl_33_256","Na",3,1068,0,0,0
441,431,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",46409,16967270,2306,205813,13377845
438,430,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",26,7484,0,0,0
437,436,/data/votes,"Inode_root_values","Nl_0_32","Na",1,199,0,7,99
433,428,/data/contracts/*/*/*,"Contents","Na","Cs_32_127",866511,58937683,0,0,0
444,443,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",766,264989,0,0,0
434,433,/data/contracts/*,"Inode_nonroot_tree","Nl_16385_plus","Na",33056,10224192,0,0,0
443,428,/data/big_maps/*/*/*,"Contents","Na","Cs_512_plus",4,3036,0,0,0
440,431,/data/commitments,"Inode_nonroot_values","Nl_2049_16384","Na",6,1821,0,32,1312
436,428,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",1102,373196,0,0,0
444,431,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",2,598,0,0,0
442,434,/data/rolls/*/*,"Inode_root_values","Nl_0_32","Na",14,770,0,14,140
435,428,/data/rolls/*/*/*,"Inode_root_values","Nl_0_32","Na",5,236,0,5,11
437,436,/data/contracts/*,"Inode_nonroot_tree","Nl_16385_plus","Na",33252,10326446,0,0,0
441,438,/data/votes/*/*,"Inode_nonroot_values","Nl_33_256","Na",6,365,14,0,0
439,435,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",38,12466,0,205,9225
441,430,/data/contracts/*/*/*,"Inode_root_values","Nl_0_32","Na",660,44375,0,1320,8734
442,433,/data/big_maps/*/*/*,"Inode_root_tree","Nl_33_256","Na",61,18597,0,0,0
431,430,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_512_plus",218,341226,0,0,0
431,430,/data/contracts/*/*/*/*,"Contents","Na","Cs_512_plus",115,303704,0,0,0
442,428,/data/delegates_with_frozen_balance/*/*,"Inode_root_values","Nl_0_32","Na",1,47,1,0,0
439,432,/data/commitments,"Inode_nonroot_values","Nl_2049_16384","Na",2,373,0,6,246
445,441,/data/big_maps/*/*/*,"Inode_root_tree","Nl_33_256","Na",222,66649,0,0,0
445,444,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",55790,18988575,0,0,0
443,439,/data/big_maps/*/*,"Inode_root_values","Nl_0_32","Na",1734,138720,6936,0,0
442,435,/data/contracts/*/*,"Inode_root_values","Nl_0_32","Na",11499,1040192,615,36316,293222
441,429,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_512_plus",80,70850,0,0,0
441,429,/data/contracts/*/*/*/*,"Contents","Na","Cs_512_plus",123,212089,0,0,0
440,438,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",8348,2835692,39777,27812,1807780
437,436,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",262,44038,0,639,28755
444,431,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",1827,315857,2318,3015,195975
433,432,/data/votes/*/*,"Inode_root_tree","Nl_257_2048","Na",1,360,0,0,0
438,436,/data/contracts/*/*/*/*,"Contents","Na","Cs_128_511",243,81909,0,0,0
438,436,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_128_511",5736,1319691,0,0,0
430,429,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",15796,5249020,36749,57255,3721575
433,432,/data/active_delegates_with_rolls/*,"Inode_root_tree","Nl_257_2048","Na",1,360,0,0,0
439,428,/data/delegates_with_frozen_balance/*/*,"Inode_nonroot_values","Multiple","Na",4,606,44,0,0
439,438,/data/commitments,"Inode_root_tree","Nl_2049_16384","Na",1,360,0,0,0
435,428,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",24151,3442109,0,47527,2138715
436,428,/data/sapling/*/*/*/*,"Inode_root_values","Nl_0_32","Na",113,6667,113,113,452
436,428,/data/contracts/*/*/*/*,"Inode_root_values","Nl_0_32","Na",131,9301,0,262,2227
436,428,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",3075379,181447361,3075379,3075379,12301516
441,435,/data/contracts/*/*/*/*,"Contents","Na","Cs_128_511",165,53332,0,0,0
441,435,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_128_511",3689,876774,0,0,0
436,429,/data/contracts/*,"Inode_nonroot_tree","Nl_16385_plus","Na",33,9717,0,0,0
442,431,/data/big_maps/*/*/*,"Inode_root_tree","Nl_257_2048","Na",8,2880,0,0,0
442,439,/data/delegates_with_frozen_balance/*,"Inode_root_values","Nl_0_32","Na",1,69,3,0,0
438,437,/data/delegates/*,"Inode_root_tree","Nl_2049_16384","Na",1,360,0,0,0
436,428,/data/rolls/*/*/*/*,"Inode_nonroot_values","Multiple","Na",7181,628835,0,25001,145279
432,431,/data/contracts/*/*/*,"Inode_root_tree","Nl_33_256","Na",21,7250,0,0,0
439,430,/data/big_maps/*/*/*,"Contents","Na","Cs_32_127",2,234,0,0,0
443,439,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",472,157930,0,0,0
438,437,/data/votes/*/*,"Inode_nonroot_values","Nl_257_2048","Na",31,5044,316,11,451
438,430,/data/contracts/*/*/*,"Contents","Na","Cs_32_127",2761,187935,0,0,0
444,428,/data/big_maps/*/*/*,"Inode_root_tree","Nl_257_2048","Na",98,35280,0,0,0
435,434,/data/rolls/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
445,444,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",518,189099,0,3148,141660
441,439,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",96,27874,0,0,0
442,434,/data/big_maps/*/*/*,"Inode_root_tree","Nl_33_256","Na",70,20733,0,0,0
442,441,/data/cycle/*/*,"Inode_root_tree","Nl_33_256","Na",1,360,0,0,0
438,433,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",265,84549,0,1387,62415
437,428,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",1227,425976,0,0,0
437,431,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",31,8739,0,0,0
445,435,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",20,5620,0,0,0
442,441,/data/domain,"Contents","Na","Cs_512_plus",1,33316,0,0,0
441,440,/data/big_maps/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
440,439,/data/delegates/*,"Inode_nonroot_values","Nl_2049_16384","Na",1,337,0,6,246
440,436,/data/big_maps/*/*/*,"Inode_root_tree","Nl_2049_16384","Na",2,720,0,0,0
436,430,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",45,12985,0,0,0
445,432,/data/big_maps/*/*/*,"Contents","Na","Cs_0_31",29,1164,0,0,0
430,428,/data/delegates_with_frozen_balance/*,"Inode_root_values","Nl_0_32","Na",4,276,12,0,0
445,433,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",399,105161,0,0,0
444,430,/data/big_maps/*/*/*,"Inode_root_tree","Nl_257_2048","Na",3,1080,0,0,0
438,437,/data/votes/*,"Contents","Na","Cs_32_127",1,66,0,0,0
445,443,/data/big_maps/*/*/*,"Contents","Na","Cs_0_31",107,4252,0,0,0
437,436,/data/rolls/*/*/*/*,"Inode_nonroot_values","Multiple","Na",478,39972,0,1529,9003
440,428,/data/delegates_with_frozen_balance/*/*,"Inode_nonroot_values","Nl_257_2048","Na",3,445,31,0,0
444,433,/data/rolls/*/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",166,14859,0,597,3509
443,435,/data/rolls/*/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
437,434,/data/contracts/*/*/*/*,"Inode_root_values","Nl_0_32","Na",285,23399,0,796,5975
437,434,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",120430,7105370,120430,120430,481720
431,430,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",185,52695,0,0,0
438,433,/data/cycle/*,"Inode_root_values","Nl_0_32","Na",1,99,0,3,36
444,442,/data/big_maps/*/*/*,"Inode_root_tree","Nl_33_256","Na",465,142096,0,0,0
439,434,/data/contracts/*/*/*,"Contents","Na","Cs_0_31",18091,736415,0,0,0
429,428,/data/big_maps/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",53,19134,0,0,0
432,429,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",506,173307,0,2864,128880
430,429,multiple,"Inode_nonroot_values","Multiple","Na",3335,256328,0,9163,53799
444,442,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",668,268845,0,4527,203715
444,428,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",649,181521,0,0,0
442,433,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",531,140439,0,0,0
437,435,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",279,93833,0,0,0
444,435,/data/commitments,"Inode_nonroot_values","Nl_2049_16384","Na",5,782,0,12,492
438,434,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",46,13736,0,223,10035
441,437,/data/contracts/*/*/*/*,"Contents","Na","Cs_128_511",166,54766,0,0,0
441,437,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_128_511",4146,977722,0,0,0
442,441,/data/contracts/*,"Inode_nonroot_tree","Nl_16385_plus","Na",33289,10402559,0,0,0
441,438,multiple,"Inode_nonroot_values","Multiple","Na",775,63475,0,2393,14036
441,440,/data/rolls/*/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",654,55795,0,2168,12729
437,428,/data/contracts/*/*/*,"Inode_root_tree","Nl_33_256","Na",49,15826,0,0,0
436,428,/data/cache/*/*,"Contents","Na","Cs_0_31",1,38,0,0,0
444,443,/data/big_maps/*/*/*,"Inode_nonroot_values","Multiple","Na",1,47,1,0,0
435,433,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",199,57971,0,0,0
445,435,/data/big_maps/*/*/*,"Inode_root_tree","Nl_257_2048","Na",10,3600,0,0,0
442,434,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",26,7704,0,0,0
443,436,/data/big_maps/*,"Inode_nonroot_values","Nl_16385_plus","Na",691,49589,0,1661,9764
442,438,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",19,6396,0,0,0
437,436,/data/rolls/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
435,434,/data/cycle/*/*,"Inode_root_tree","Nl_33_256","Na",1,360,0,0,0
434,430,/data/contracts/*/*/*/*,"Contents","Na","Cs_128_511",188,61268,0,0,0
434,430,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_128_511",4792,1205887,0,0,0
444,437,/data/big_maps/*/*/*,"Inode_root_values","Nl_0_32","Na",1080,197745,3937,1549,100685
433,431,/data/contracts/*/*/*,"Inode_root_tree","Nl_257_2048","Na",7,2520,0,0,0
432,428,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",1527712,507470711,123480,6078615,395109975
436,429,/data/rolls/*/*,"Inode_root_values","Nl_0_32","Na",35,1925,0,35,350
444,428,/data/big_maps/*/*/*,"Inode_nonroot_tree","Multiple","Na",4,1076,0,0,0
443,432,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",11,3189,0,0,0
436,428,/data/sapling,"Inode_root_values","Nl_0_32","Na",1,65,0,2,11
444,441,/data/contracts/*/*/*/*,"Contents","Na","Cs_128_511",318,112342,0,0,0
444,441,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_128_511",5627,1256464,0,0,0
430,429,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",1060,296430,0,0,0
445,441,/data/rolls/*/*/*/*,"Inode_nonroot_values","Multiple","Na",1412,113086,0,4181,24620
444,434,/data/contracts/*/*/*,"Contents","Na","Cs_0_31",13690,561175,0,0,0
443,432,/data/rolls/*/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",431,38821,0,1565,9217
442,440,/data/delegates_with_frozen_balance/*,"Inode_root_values","Nl_0_32","Na",1,69,3,0,0
